profit_margin,receivables_ratio,emi_ratio,cash_buffer_months,distress
0.22984327714754266,0.2731801608367569,0.18522150275857016,1.812910684755089,0
0.07512408977831396,0.19505454430764013,0.18148056156784823,1.266795116628018,0
0.1668143754757928,0.5334390019429389,0.40052379816159345,0.9863356493634895,1
0.08830758203856721,0.39419178889953566,0.39543466270844824,1.5602524679466627,1
0.06797329237279039,0.5324389153783547,0.24415307116243756,1.9426367854988944,1
0.13279744334122123,0.33042619111512284,0.12358810470591106,0.4858288205921654,1
0.25387057406535907,0.4184607040017867,0.28797390104411774,1.734053869138297,1
0.3504809810662953,0.32220103111019627,0.4009140409163566,0.9376340039514144,1
0.44193235205499326,0.3570209014518307,0.2549463793507494,0.9145153872302986,1
0.39657193903187987,0.24858227585601825,0.4499988036083173,1.754857512953368,1
0.15532613130399306,0.3761339648413248,0.12349529029854718,0.7183893079753364,1
0.40808980102639264,0.6381240379056261,0.2008745988051591,1.193714225995241,1
0.27667821089087025,0.01283619482720507,0.09470930660968241,1.1034208756952792,0
0.19098446583436576,0.14960831030210617,0.03500238254074144,0.2881894216044293,1
0.1107236358212333,0.3295220166545795,0.30079312419954635,1.1194778303469177,0
0.030004051642010053,0.2018758007468162,0.4499950723272851,0.4448358000022578,1
0.30769473919682544,0.042565918087475806,0.4499985410972894,0.5787484678090635,1
0.08828904107784409,0.24963066262418676,0.07106897998897163,6.0,0
0.11050944144801038,0.3413236256018186,0.13686078555420925,0.5859884512916953,1
0.27182201947300333,0.04974921132066907,0.28193867592655636,1.5494440418585442,0
0.22602908817689046,0.5855739816454677,0.036394210987674196,0.9117145353433093,1
0.10793954665444946,0.42462784795398184,0.15844096108674943,0.6872221288130066,1
0.1861670490271051,0.24508490571154296,0.29600302272649204,1.0094520687924011,0
0.3157075875763162,0.2125532359270997,0.38139777037191747,0.6427064303376403,1
0.23983573595065263,0.453608263392539,0.11339548227392006,0.3420701376138376,1
0.23368055087657832,0.2094624641216025,0.22948429435782722,0.5918217339162056,1
0.18953639918078571,0.46088888671128575,0.248728551970132,0.7367151510754834,1
0.35512423057914366,0.30067694058797984,0.06688532446720882,1.0455305511042987,0
0.33556952864608763,0.2816854852643994,0.4499998747930956,0.6506258173691173,1
0.06168596237337193,0.2743466416957521,0.4499978717970546,0.4896347202848751,1
0.24177799856880106,0.17235302119002419,0.10229524096777437,1.1123651594686716,0
0.3146140052054348,0.2685633337268327,0.30874524287344496,1.287843246612644,0
0.2898035616961611,0.3104349405840511,0.03612936885402449,0.4200380427653155,1
0.15646951695429712,0.21303876506807737,0.14163559101552337,0.9054668825661192,0
0.2291541147584527,0.30403582989438044,0.03523820012654483,1.2491000417412546,0
0.2465150725856561,0.10102366800770732,0.07942057001550251,1.8038016859360944,0
0.43043792762319266,0.44576984677839404,0.44999896315289345,0.6942365229384716,1
0.04764627555416308,0.052251899428213365,0.23735019973368843,1.0356493704096654,0
0.14445827570308897,0.32321807284462883,0.1362010142923006,0.7637241535402307,1
0.030000832365543236,0.23348249852354208,0.09273741245298125,0.46690557526029325,1
0.22561459889149224,0.2317644810329084,0.2503981708914073,0.521403460020366,1
0.12195260555776553,0.10161260004983366,0.4316863451375016,0.68869826697799,1
0.19305051922901964,0.312544677090238,0.3791996464823696,0.6178538353130663,1
0.09674290313224501,0.05548992829661728,0.14212559328642746,3.01904727475327,0
0.33454117275745493,0.4975752168344896,0.23292485296527612,0.23190652961081368,1
0.2912652042494915,0.2437461001758466,0.10699091594207596,0.5570775211525268,1
0.10545943835809862,0.27638354776281804,0.31013231226691695,0.856058495821727,1
0.24008946409642115,0.19161174628346023,0.3829648765321579,0.607149802537099,1
0.27167676443445815,0.2684601907207533,0.18796560071687465,0.8871290583223153,0
0.2274445867445286,0.35501636936633724,0.14120490775020653,0.6837156144976407,1
0.21690166571824,0.1526123885598668,0.09444924512262806,0.4915625252316829,1
0.29627680294501585,0.09881444080678686,0.13956116171122548,0.28126003549395756,1
0.3523788279532201,0.4304294857495839,0.2220795042566178,1.2996056003239982,0
0.4132098329985125,0.12541980401478323,0.08817034458433652,0.8942347898808279,0
0.1398377294698534,0.4291231460311777,0.13042592939305028,0.3099539890946528,1
0.17115335079729974,0.14967170011226835,0.1895974377542441,1.5571856620988502,0
0.35381967918382395,0.5299333448801828,0.2550410378755287,1.8136942950524841,1
0.13406724076317095,0.6499982606330663,0.021188651737627566,0.9399446339485928,1
0.22949560877285596,0.09876061813120891,0.35642126985650524,0.5900498287137963,1
0.342609259125927,0.022705532641453155,0.07169085504458822,0.690417517425896,1
0.2942343121705836,0.45619262748113615,0.1671392640297336,0.29823900341848525,1
0.38621176945594027,0.4194407994347431,0.29754718885636416,0.36422839100118404,1
0.36112706154282265,0.5125382507504779,0.449999636572442,0.5734764578391385,1
0.28724192295464007,0.32294742914455593,0.08425299826610247,0.4273455732729384,1
0.28624952818221755,0.14218267546980676,0.34490034589657753,0.7547302305621659,1
0.16168838239030234,0.3924557519447368,0.10453792085556322,1.0794008139232834,0
0.23687369027281044,0.236442962439565,0.08950911545925751,6.0,0
0.17241003101572605,0.16324558532441827,0.0692216975005585,0.7316145313471063,1
0.26390030289511374,0.2196958134729625,0.05859200732583531,1.695037440489956,0
0.19669301685299517,0.148866385783414,0.17397901718671785,1.1460387523936257,0
0.19982083098245781,0.45933595482873424,0.23172239138955047,0.6116918207849807,1
0.0659715530200825,0.150618663994141,0.1840457926993794,2.9898025297649755,0
0.26630624830013155,0.14963282841458472,0.38585487425136406,0.8382394105142114,1
0.15935426595645266,0.1226598760240476,0.19551651455211871,1.3664322967327163,0
0.09066369433513038,0.18719622695874374,0.4499973461325569,2.507704751263279,1
0.27138890548336236,0.26850579608884134,0.44999883117186706,0.30359052603060077,1
0.20513701890025277,0.2856666913452284,0.045526658134935324,0.48096229716513533,1
0.31696837290163504,0.40216884752294607,0.4499978516444835,0.5493670641065346,1
0.29082363337193,0.09750746541532086,0.2542926138094948,0.42772973843922873,1
0.1244181454659656,0.12299712998404856,0.263149057372334,0.955988891572084,0
0.2896318963762215,0.027855888640065146,0.261715569014658,1.7012766605318896,0
0.2296638832094472,0.29465792775750166,0.0867139281141918,1.0705710175125267,0
0.2973186686794623,0.15663778558652272,0.2458249290658683,1.1222554535880849,0
0.275033334341702,0.17506521430549382,0.2381386755154897,2.180298191272529,0
0.3143844603027297,0.1425389612467599,0.1079266536529169,1.5087188678540757,0
0.3394797931834969,0.48335443705814074,0.21438218845626253,1.2580694117177205,0
0.04226947577459077,0.4704673067106726,0.23745725853256044,0.79498561686842,1
0.19677213316508546,0.5351529030549455,0.19848576903304202,0.5280449961210241,1
0.18600444907611527,0.5457383061445349,0.3713425387791094,0.5732610314710064,1
0.10135979794372019,0.00886729669544681,0.22127057828769695,0.9005953732844489,0
0.285951054902722,0.36653576814537203,0.4499873083182775,1.0763874367445945,1
0.18462357976041308,0.336309505793952,0.17974063918095734,0.837338500332836,0
0.3393443828764772,0.31948871344742474,0.19371434642606122,1.59296233755791,0
0.11448166810416573,0.2830549124638734,0.11574704556115424,1.4205587713864622,0
0.21379442616662486,0.6499992623301515,0.05586521296528526,2.034926008354319,1
0.11941925506039774,0.3778453027381674,0.04356268352671059,0.576723997864587,1
0.18674144772464624,0.5881169235245153,0.23047543620038952,1.140325423971349,1
0.17453905117049928,0.15498506385452795,0.03823252270494597,0.8008573545067783,0
0.3798808943216748,0.4073798987914935,0.29417581286717165,1.959984415134636,1
0.2625588955779501,0.15605743238102968,0.1270775113987351,0.9094510391879066,0
0.2351567520791046,0.3870029715129264,0.012535075942198664,2.515141179015324,0
0.22145779565947302,0.049569204666263376,0.4499994630718732,0.9738941328465878,1
0.160794690059223,0.26340463401455677,0.35415408575151763,0.6995237448989575,1
0.03615815189032778,0.11449290830605759,0.33058797021014186,1.2097323900338357,0
0.16057590537025906,0.2918299940962785,0.050394379231665225,1.4877966874912878,0
0.1928956493866014,0.1843984031238162,0.17649561441850978,0.9249243611313698,0
0.21932937799384825,0.2028294516542337,0.3285208548176124,1.3832596599779265,0
0.1950246454951504,0.0809562793778113,0.23729847002132745,0.4671054672132084,1
0.09386958805432581,0.17318005464360278,0.06803967178527448,1.2589798920561932,0
0.030000917243471696,0.45990587670836597,0.1646945932025203,3.044116470391411,1
0.2668042554236997,0.006078474730350606,0.2693791307338886,2.5183668545463074,0
0.310620916692915,0.38624655808329694,0.3295908310387222,0.3000383209527178,1
0.1431216876017193,0.14130638901640027,0.38938676292617785,0.5334242422397681,1
0.3738626645813912,0.1687378177027558,0.16182713272059107,1.0392878236046854,0
0.12604583628692873,0.3099101140768576,0.11327312829891352,0.8796136879652886,1
0.16665749388931156,0.26736487689593214,0.3424802110817942,0.7109674562074847,1
0.08958632321052576,0.32104733870376384,0.1289898492578121,0.9247488752603298,0
0.25900523816517357,0.41626768492681254,0.4499975522592647,0.6855770564801174,1
0.18268286018267124,0.3492148392760591,0.34799393033842435,1.7017804681998279,0
0.29906808074908414,0.18455402063456272,0.22947171527112897,0.9876064003712806,0
0.3552014794939361,0.44214847320287987,0.009498051750217808,0.9559915779700918,0
0.2525384375469279,0.14289757303422704,0.16561644468574202,1.513854760690497,0
0.045863233233327375,0.2812314840068844,0.35943363397819933,1.6669065209141405,1
0.17002312453240837,0.16889070257770522,0.14143032034278719,0.5982676603991592,1
0.38975582064527603,0.24751897712583382,0.15993938262907817,0.2070541784214959,1
0.2193825,0.44008166666666665,0.07945666666666666,1.8619170080096847,0
0.19269409113446728,0.27920650492316795,0.34411741548047436,1.0836149405593485,1
0.4028871558579141,0.12741606783497347,0.44999808544041253,0.9603764980833084,1
0.19503834677319917,0.6215136494784346,0.069928402916492,0.7566223474868778,1
0.3096527879916558,0.24931483579881963,0.16517895059567336,1.4821126354830578,0
0.19899888567499643,0.1631241405472047,0.16775036749016076,0.691224188517706,1
0.18592237470898174,0.07094718784462688,0.11938449638524691,0.2903884326287171,1
0.2634708309497438,0.5324918755096825,0.10058240728343822,2.073166701094815,1
0.25520321169200233,0.5974619213015171,0.1248530229900612,0.782142438961364,1
0.11159198387471897,0.26872044344522833,0.358785564772463,0.579517565005683,1
0.19082117025936055,0.5227610558410658,0.11442167690614014,0.6963797207517675,1
0.22130029732408324,0.19773240832507433,0.26806739345887015,0.741751388556563,1
0.2334445894080839,0.49153546049881564,0.4141797661722421,0.23291292978448294,1
0.0984335987720088,0.20994374945352448,0.11414942502679754,1.433015686006875,0
0.22595547028828192,0.47628904644101294,0.2588767318913227,1.2483029803252874,1
0.15921270926549697,0.32640390126187724,0.24816751294555325,0.5293797573561507,1
0.32185846771844456,0.23264413860831307,0.4224413195032028,1.6734901758649043,1
0.26884818907136787,0.5814218737148027,0.04928577303758945,1.5200301492839545,1
0.10124214433847889,0.39373047427989266,0.28032339795323263,1.5647872913301024,1
0.10715402667383282,0.21215820821528103,0.2319029604386796,0.34462189125724885,1
0.30770540925965484,0.05935809425933731,0.23662696373619393,0.6768175468590372,1
0.28080488275526905,0.2900100771149434,0.15391542370337546,0.47922349585861146,1
0.21037568918185562,0.24260615477623576,0.3098989406176696,0.8952755341440264,1
0.16995026372325572,0.4429373506031464,0.3769918217995965,0.5735266309486291,1
0.136803841432984,0.533093243771834,0.07551693440699227,1.3987444625877978,1
0.3224296483403718,0.4080396258436279,0.4374551051821447,0.9741606281600224,1
0.26560883593753004,0.4952986013098539,0.053845917186160004,0.7877808790184486,1
0.40512578819540784,0.10730479929760814,0.12407402480416266,0.6183551420977306,1
0.09931633926663894,0.21068669672674936,0.2541857353288431,0.8672917147833035,0
0.20061287792059476,0.5532727015692003,0.3549245059693921,0.6953026254878469,1
0.33798828446375095,0.2652269062428012,0.2034175798861355,1.6603567709174785,0
0.19848098831899244,0.2639866502770892,0.28605764278503787,2.047747562501071,0
0.18411368678754494,0.2419899013082396,0.11523984392930915,0.5166229857142187,1
0.27917268995585925,0.10380800717383405,0.06744795491616354,1.0880096090427955,0
0.13577253513727583,0.29816776988418237,0.2529398928302985,0.5193771626297577,1
0.35213870363678174,0.2542749433292815,0.10824517888235487,1.9282146524511605,0
0.454746114514251,0.43218751582038173,0.4499974687389257,0.8347136596598084,1
0.40342512519269713,0.4094154192528863,0.20901812948861032,0.7603061949025877,1
0.1259310443422526,0.29660463675570065,0.11257356620362649,1.6489267742164115,0
0.2457901122056271,0.25117110632542533,0.1126177636658095,1.0995459093357962,0
0.3691444737660901,0.05332346128582458,0.05553026723671019,0.663148761274118,1
0.11079716903494816,0.42063971031985514,0.0882482032150107,1.1074656794693816,1
0.2363100376782977,0.1162044578494387,0.016224451680799258,2.3378794151790427,0
0.07963401801678487,0.22071416961100512,0.41217031251336717,1.4735412357957847,1
0.2280088962390579,0.16037466852955434,0.2751561118873143,0.81988125357809,1
0.24204329628327786,0.02710079131356871,0.2552023181145529,0.7975308545752844,1
0.3703759732139255,0.3031485739642583,0.13682480132316754,0.768976950553411,0
0.15007088226543222,0.3464515112799062,0.04116421933248158,0.7964598125298585,1
0.3417743031951054,0.27217981374853595,0.2414962364754736,0.72500381075036,1
0.13867015596211846,0.12006970767371175,0.10903852698531914,0.5692642019714836,1
0.10438725216006528,0.16735817271309464,0.030964774320064753,3.460957016899339,0
0.1283901081457164,0.2639268851196628,0.1514580420288974,1.1300277446254476,0
0.27001895946021304,0.32155802152456364,0.07270813583895612,0.833622978057025,0
0.2568517159187444,0.4424892987042978,0.21191452159641064,0.27567990499919537,1
0.32197794557032056,0.12242193632773492,0.17602631295201454,0.3176308327041632,1
0.16922126293747103,0.1549321158236213,0.4144710870050291,0.28172389570678896,1
0.15586808660542503,0.3475598189849064,0.18952388694686068,0.7883535039003563,1
0.06336504558974741,0.25432624159484646,0.0765343358428508,0.6624647628810284,1
0.030000560274793236,0.057768640988841914,0.048765456042132664,0.7959949881813496,1
0.33624663114051206,0.17587743476662993,0.23342368001960065,0.6469377043885502,1
0.16110155914188581,0.23552225391739284,0.23392989722949475,0.8830132870634542,0
0.22278540452448692,0.27503936137889123,0.35868114060529055,0.4773670961054346,1
0.03000162425092112,0.3446574967728699,0.0539977944382229,0.8921541410536057,1
0.40727192320449157,0.18504756456908278,0.09230026005489514,0.7861800222209607,0
0.12104827598960693,0.23786165382943902,0.12086334593939842,1.0558397395267614,0
0.3061133262545518,0.44531128920494356,0.17391003628622698,0.2009458359406582,1
0.14324703250172646,0.18139611333469896,0.045745532959868704,0.4492739098625991,1
0.248999329958869,0.10392664178898472,0.3589488133747236,0.8661101847551135,1
0.23890368244594987,0.4305660950068296,0.20574925150733317,1.3521440807780507,0
0.16889047606235308,0.19707557853695765,0.11707958995482264,0.8028076577835984,0
0.21181380565927113,0.3015552195513315,0.2076943253000895,1.0263088351880671,0
0.357966960631106,0.15342857826760453,0.015307465830480886,0.47139497910846817,1
0.31786755814780565,0.0406856817696849,0.19422434028024751,1.0189361946173658,0
0.2069073957016435,0.10653603034134007,0.14387326169405815,0.5949142106804763,1
0.35518763251756025,0.5381068466377142,0.3267561112424282,1.6145622462713516,1
0.24505308080741142,0.14682376641794012,0.2076778306450544,1.7266925906094468,0
0.16983562742215688,0.3864011759989309,0.22451423225978887,0.5419921057545573,1
0.22967296616134478,0.18552983114730526,0.10235228227387287,1.0608463269175976,0
0.21469468494348962,0.4137881333187543,0.039457858271786564,1.6097085535267872,0
0.24987723268017908,0.18442058639449233,0.17296230321120792,0.49034709385910863,1
0.3402165606932249,0.25280505212163157,0.24213561716913937,1.0491645651499324,0
0.13677727268907916,0.5028148658527363,0.2820369545672249,0.9003533431321971,1
0.2367449911262884,0.3218543709680953,0.43262395808227666,1.0138775543681078,1
0.23733818109192584,0.31625723986419013,0.2339678994861739,0.7530271603762636,1
0.17398539115840866,0.2442356104817485,0.052384902925582635,0.8154521053998672,0
0.08857423446316712,0.11490681506716306,0.18601476977024187,0.7536601549896815,1
0.28685662064688794,0.3126625107433881,0.030081486558525626,2.0410526315789475,0
0.35095442605828664,0.16006297886934223,0.32923139278393104,2.230984284969725,0
0.08228479405482989,0.293230592346964,0.4156650816432974,0.7216074439906494,1
0.2582018677020337,0.6499986597413094,0.1117260263804149,0.9592031309936123,1
0.14325672723384503,0.012763092984430097,0.11995897924417799,1.0920127414912537,0
0.29291730514104714,0.33578781739461316,0.3595010129888828,0.6923609474856955,1
0.19061793835944957,0.2673843065314458,0.16261119379737635,2.720991893064202,0
0.15716656914607788,0.18464468672008408,0.16233834469746725,0.8217164862130817,1
0.0858434384844431,0.062162861951408965,0.07482306995209942,1.3540626659585768,0
0.2591698841698842,0.34356945579573317,0.32824873883268046,1.6476045555053616,0
0.1905624443994823,0.43182934936555195,0.4499972701550873,1.0317651773350738,1
0.2647252994976169,0.18603471596032461,0.07895626690712354,1.440888236775543,0
0.2525147431049482,0.31469152047422744,0.2541147361104432,0.8400414064144852,1
0.18880802408703845,0.13444594270092544,0.13570201525758724,1.3739568034065421,0
0.180366804376761,0.4110525315033448,0.4499974071321153,0.3855822644390361,1
0.33687506856894817,0.4483359806909842,0.4092791078166216,1.4703153154773252,1
0.3648652015747247,0.21260340359794688,0.26759418448198535,0.3785969282673937,1
0.32836313059359185,0.35087912134368804,0.1096925294766702,0.48721289599738155,1
0.29004606620279816,0.22723570718568634,0.2467865884289394,0.5252468987113091,1
0.3100608843197924,0.11584323119406462,0.08380410553282097,2.2925714285714287,0
0.030001466705778822,0.1853256086828982,0.12327173169062286,1.2976736801518118,0
0.1137082876390412,0.3669747767507442,0.10529307759450325,0.9493186937505682,0
0.35359211638110943,0.2955949872237323,0.3602194871168392,1.619188610306161,1
0.266365887660806,0.4939618712610954,0.4499979412128021,0.7427517639512508,1
0.1730659094163127,0.13384718178781083,0.05227175106190044,1.6076153923846077,0
0.1445588222772825,0.28019872793685663,0.1398375437431352,1.4395534941126118,0
0.12897387235409888,0.4201359601558421,0.048991846407197656,0.9942070754377117,0
0.20367950635194285,0.08805278298066843,0.03185659563685866,1.7026846600657595,0
0.169704748933501,0.21900909246669822,0.0612107994459142,0.3723090590494311,1
0.4296889613061713,0.4850715559416579,0.3172673652532827,1.0335699604973543,1
0.030001319282969705,0.04165223700918551,0.04845478982173189,0.6882764717633107,1
0.11838630937750208,0.16465202757788222,0.07842612354560255,0.2263272815606341,1
0.22857608735037988,0.19305376058362422,0.3866359474834829,1.7671309017747403,1
0.28460950708557836,0.2983917886585175,0.4041035440803635,0.774416708426408,1
0.319425677981138,0.1221526157037765,0.4499993175831525,0.5414118118921087,1
0.24963587682950114,0.17662308338803892,0.05767850397991852,0.7277647858624846,1
0.34712456159298777,0.47629902058310264,0.4499974420336401,0.83530902141405,1
0.22785904734452692,0.1871900528670724,0.26882283962344494,0.9040512450685105,0
0.17781455653576314,0.25914124955830253,0.3330836673119728,0.5451947412694272,1
0.16916294357298903,0.5305998937196166,0.054075065441162,0.4097218932107832,1
0.21183637107841957,0.21884766330387884,0.05577733368646618,0.47730244266041033,1
0.09982714357311623,0.20022024704490518,0.09071723484267338,1.6214288690171839,0
0.18775158935065656,0.34652008550567726,0.09633269481691235,0.716778317041493,1
0.07995204932069871,0.4336910606233588,0.44999429158579746,1.1493541141871517,1
0.07263963219059215,0.1396049319897871,0.01956259029412032,0.9643747703612983,0
0.24797045580260002,0.5513260541058371,0.3370496542636835,1.1067715682307835,1
0.14924423459999206,0.12177566005198712,0.2039174713582809,1.389057686178689,0
0.1250220353741206,0.48373121651290873,0.44999706195011724,0.8867669953295277,1
0.10457797020966186,0.2838612137327341,0.12422641598230463,1.988423964102463,0
0.31340771235779885,0.0737107500426299,0.12490804121702273,1.1817507707918666,0
0.2653787014632445,0.2808551329830421,0.14352185043592616,0.714206185904608,1
0.3830262539076549,0.052480150496583396,0.07830525354801228,1.0142813904738417,0
0.14069444671672965,0.11262536197503395,0.24738641755149451,1.3510820587675318,0
0.25112220671179325,0.10396544393481606,0.05184162305142397,1.1868311309852786,0
0.1788654663892156,0.30085723333031755,0.20985252872523297,0.8542309387395328,0
0.034295526712138216,0.4545812108479389,0.20299114551855796,0.6800607951046034,1
0.4405777811612105,0.2334478516157392,0.31696188481212534,0.8704939333813279,1
0.09938053480701277,0.1185245465403395,0.25827552277045135,0.6356230932028695,1
0.1015923997058338,0.1653334133785589,0.14849890187956194,0.2424100679362958,1
0.1890610819555696,0.16298139525707295,0.1732529692617291,0.45885057750907776,1
0.3935508367230707,0.35200567670775845,0.20903916119173516,2.0798188442984706,0
0.13498040978685508,0.22390745793866002,0.23589632694173585,0.5980323145139008,1
0.30521239563430785,0.3305284371973722,0.08557986756353547,0.7915108821562774,1
0.06744277919063726,0.3754783832497963,0.0293387817584751,0.7405446193357074,1
0.2711943549203426,0.2529379687770409,0.2565004293891572,0.7917211777988853,1
0.30266322535262263,0.4032802826153297,0.14878683335316054,0.24109003790210723,1
0.03000120670930373,0.588451791963316,0.44999879329069625,1.3019240195163702,1
0.22824401547092232,0.059028624690755774,0.06145357852189972,1.4997728414292084,0
0.14623740539092328,0.3500523878326269,0.4499995215723048,3.4874342784534194,1
0.2651726733749371,0.36443814894498416,0.19129261154838106,1.2941176470588236,0
0.16774150308301808,0.3032632331476572,0.3020836436209824,0.8240589124813215,1
0.09446954982226446,0.6049726431516986,0.07715638948880534,1.286109553350688,1
0.24871783659522367,0.3243639157676426,0.21493493918703657,1.4014642542364426,0
0.08616286104222973,0.10199720436812319,0.12465338500641096,0.5181113250006778,1
0.3358356408691979,0.16829445722063172,0.4061341343220538,4.334989241309133,1
0.15168583333333333,0.0732025,0.006799166666666667,0.43985276681103797,1
0.25385220196835095,0.09792500745587478,0.4499959331592123,0.6007666965432039,1
0.10312014650316419,0.28723428915830224,0.12238345812373953,0.7647742986004317,0
0.18218799259951732,0.27687270935112784,0.18776964628665527,1.7988435104098413,0
0.42513294571602644,0.4014246064280288,0.18025709106499485,0.5021458104359658,1
0.19110173307772474,0.10669085513082785,0.35010657505929177,0.7973861407136419,1
0.16604591984269274,0.49430917818518305,0.30351628014574056,1.2447659137719402,1
0.2875844529897507,0.40566926600585235,0.23614281555926647,1.3741868541874993,1
0.2241743329395435,0.27830034338932497,0.19963422320650545,0.7029930656059382,1
0.10472203313804107,0.22733121121861585,0.12183797693479022,2.4050998971582267,0
0.03000019584930049,0.42981870883084494,0.44999902075349757,0.9714786827079166,1
0.3514671214121955,0.44383055598311716,0.29767334472897544,0.6492409834580924,1
0.08981002437694784,0.42024418090369564,0.13122820731719861,2.4245791116424873,0
0.41478928654698066,0.13150282699930055,0.22928931569130334,0.6187950547193067,1
0.1866366340379133,0.5337088236094044,0.18126389235725643,1.384218333921037,1
0.11222642778898673,0.32339450884828747,0.18298762235591146,1.2331927881764855,0
0.07784895995820969,0.2975528001683221,0.21670741705421856,2.0987089007954305,0
0.1675034839604462,0.043464490274916154,0.44999766624659104,1.0538878031589403,1
0.03827156369606093,0.34672762501073773,0.3393186091571141,0.8841791859469786,1
0.22735609168313148,0.20681642995738347,0.1668113797655648,0.35192819301424216,1
0.4414592710208182,0.17070855726341244,0.39358009607641686,1.0271985248257722,0
0.161769825437787,0.19486425701923554,0.10164836682931142,0.2586359201539963,1
0.12802561495163176,0.31892429299936115,0.20331678845361448,0.3503940762834575,1
0.05224086592392038,0.2966717370748639,0.38291761859175777,0.9283465737975138,1
0.32166121121828684,0.05626542840675533,0.44087997651076044,0.7704158517426015,1
0.30263372492426,0.23639769295778826,0.15247829116770537,0.728609597244566,1
0.3015431179136544,0.4338686154280427,0.3076434519422272,0.7150330612840576,1
0.31773499188750676,0.48948837209302326,0.2706219578150352,1.8636710983996931,1
0.115402174357941,0.20115014908173837,0.16686764627169715,0.6130204514553776,1
0.2499656220349005,0.46773971755063876,0.19764579694998693,0.6735893075678475,1
0.07954064132483991,0.44232893436428117,0.4499987542252527,2.1391165278275914,1
0.24680333870745463,0.27670193883464034,0.2582998626859427,1.1267671456945905,0
0.19388481987320214,0.29921836043492056,0.15969861221740847,1.2330544386826747,0
0.3472607927291088,0.5955433901593165,0.22951407805046573,0.815570641940376,1
0.3875512173171861,0.10132267234329773,0.07090596781800167,0.7730288023397928,1
0.3083329434333037,0.2560660646610209,0.2409582183128246,0.4276398565920314,1
0.1508875931535014,0.3381869361335054,0.12110441623805787,2.403843656667965,0
0.38837086313914326,0.12386691531902655,0.3003822566129466,0.7982615818694822,1
0.16458,0.23098,0.43978,0.7790093605611549,1
0.2887102234258632,0.2602551624915369,0.04465766756939743,0.31281976536658496,1
0.2454077021170855,0.17551630071188468,0.05304865227969668,0.594459723528986,1
0.06342689649817533,0.6499970882832518,0.1444648264616818,0.9972797081774563,1
0.13629703539902557,0.07298239936716826,0.18562914621649318,0.8583731858227479,0
0.2212216658342349,0.22077381138877267,0.06109434984619978,2.6883766610263753,0
0.1930657810662206,0.35719082329096613,0.21633721190513983,0.7348628896812948,1
0.28399877448233085,0.13911306895031422,0.09011478019144978,0.2693887242214244,1
0.1695422130204739,0.42384849039684885,0.10742571700868063,2.8992594267623946,0
0.45296385240655096,0.40954920182687077,0.25172652764609915,1.4495016143647672,0
0.21042917552508003,0.03725790248347079,0.2906455155012499,0.6005518404544916,1
0.2224044779300694,0.10853790764269232,0.06100623685210413,0.7719406969538065,0
0.29992785240663755,0.2611132106442513,0.2643503090131049,0.5020856848407518,1
0.17028555722717278,0.20089544034255294,0.2991389162134012,0.5513673254121154,1
0.5,0.22139118020304568,0.10230012690355329,0.4845177664974619,1
0.22700362452198108,0.43029501487863153,0.44999594502704354,1.3150618599133235,1
